year,S_12_5,delta_T,P_6_8,SDI,station_id
2006,12.5,4.342391304347825,143.0,0.376668588354863,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2007,18.2,4.644565217391304,82.0,1.0171579701081626,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2008,21.7,5.292391304347827,214.10000000000002,0.5336530289417024,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2009,7.0,5.754347826086956,109.2,0.365172679098836,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2010,36.599999999999994,1.833695652173913,192.0,0.347547714804788,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2011,19.0,3.260869565217391,133.39999999999998,0.4606255753309803,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2012,7.699999999999999,5.297826086956522,250.1,0.1623902116364831,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2013,8.9,5.055434782608696,393.5,0.11402123662124669,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2014,3.7000000000000006,6.780434782608695,101.2,0.24522327141940786,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2015,34.900000000000006,5.2423913043478265,150.49999999999997,1.2068154101459163,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2016,21.7,6.028260869565218,268.3,0.48556328901847495,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2017,31.999999999999996,6.355434782608696,175.89999999999998,1.1489715921214925,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2018,23.9,7.766304347826087,346.9,0.5333675744626774,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
2019,43.400000000000006,5.718478260869565,213.20000000000002,1.1580773131069892,综合5要素_站点_53391_1980_2019_withptype_filled_withptype
1980,26.9,3.101086956521739,197.9,0.41918126421336016,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1981,25.1,5.21304347826087,193.50000000000003,0.6723736614348834,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1982,33.699999999999996,5.48804347826087,226.39999999999998,0.8129356553569964,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1983,36.5,5.181521739130435,244.7,0.7694123877536103,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1984,14.799999999999999,3.6630434782608696,300.3,0.17986766223395817,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1985,34.5,3.0913043478260875,292.9,0.36274872195944463,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1986,14.400000000000002,4.923913043478261,211.50000000000003,0.3335024614872087,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1987,17.7,4.765217391304348,257.79999999999995,0.3257731297022867,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1988,13.100000000000001,2.9032608695652184,355.2,0.10674197428374997,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1989,14.5,5.3836956521739125,114.6,0.6746767351633247,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1990,23.900000000000002,4.739130434782609,329.69999999999993,0.342392523904515,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1991,41.2,3.532608695652174,251.0,0.5773125467076021,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1992,15.4,4.694565217391305,294.7,0.2444051404627028,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
1993,26.799999999999997,4.370652173913045,297.2,0.3926632511946575,综合5要素_站点_53399_1980_2019_withptype_filled_withptype
